brand,key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
bj,24_bj,Babar,2017-08-02,1,Disappointing,2.0,0.0,"I guess they've changed the recipe since I last had it, because I was just disappointed with what I got this time. It used to be my favorite flavor, but it was just bad, with a metallic tasting toffee . Hopefully they haven't changed the recipes for all their flavors.",,,,
bj,24_bj,schottski,2018-05-18,1,Why does it taste metallicy??,2.0,1.0,We tried this flavor for the first time yesterday (both my husband and I are big coffee ice cream fans) and we both took one bite and spit it out because it tastes SO metallicy! Super weird. We made a friend try it too and she also agreed it tasted like metal. Not sure if an ingredient went bad or if it the recipe needs reworking but probably the grossest ice cream I have ever had. Stilll a huge Ben and Jerry's Fan but won't be buying this flavor again.,,,,
bj,24_bj,DonnaPc,2018-02-18,5,Great taste!,4.0,1.0,"At first I didn’t like it. But then the flavors took hold of me and I absolutely loved it! It’s my favorite flavor. Unfortunately, it’s harder to find but it’s the best!",,,,
bj,24_bj,Nike,2019-11-24,1,Why mess up a good thing?,2.0,0.0,I kept thinking my taste buds had changed cause I haven’t had this ice cream in years but no the toffee and coffee are just bland and not at all worth the calories. Certainly a disappointment after having enjoyed the original perfection of coffee and Heath bars.,,,,
bj,24_bj,Momtothree,2017-12-26,1,Wish you brought back the original!,4.0,2.0,"The old coffee heath bar was my go to ice cream! NOTHING compared. Went to buy it one day and I hoped it was just the name they changed but boy was I so disappointed that the flavor changed, unfortunately in the worse way! Never bought it again and keep hoping some day it will be back! Glad to see I am not the only one who feels this way!",,,,
bj,24_bj,Chant,2017-08-18,1,Horrible replacement,4.0,1.0,"I saw you changed out Heath bars for a non gmo version of toffee, unfortunately I absolutely hate this new flavor. Not sure it just tastes bland and off",,,,
bj,24_bj,Kristian,2018-10-12,1,"Do not buy, do not eat",2.0,1.0,I echo the comments of everyone else who is disappointed and frustrated by the change to the recipe. The new toffee bars are not crunchy and I don't like the taste. The ice cream has also lost its coffee flavor. This used to be my favorite flavor but no more. Why hasn't anything changef if you have passing along negative customer feedback for over a year? I'd rather you discontinue this flavor altogether than keep making it in its current formula.,,,,
bj,24_bj,sdecker27,2017-08-15,5,This is my fav!,4.0,1.0,I love this one. It combines my favorite flavors of coffee and toffee.... enough said. Now PLEASE bring it back to my area!!! Thanks!,,,,
bj,24_bj,Darren,2018-08-17,1,Toffee is Horrible,2.0,0.0,"Tried this flavor yet again after Heath Bar was replaced. Unfortunately the toffee replacement is not good. Surprised this is still is a flavor, would prefer you to put it in the graveyard and bring back Chocolate chip Oatmeal cookie.",,,,
bj,24_bj,Mommy,2020-09-24,5,WOW!,0.0,0.0,My favorite ice cream flavor of all time. It only took trying it once and I was hooked. Marrying the coffee taste with the toffee crunch is heaven in my mouth.,,,,
bj,24_bj,suet,2017-05-09,1,Nooooo!,4.0,1.0,Please bring back your original Coffee HEATH BAR Crunch!! Very poor substitute. So disappointed.,,,,
bj,24_bj,Erins,2019-12-18,5,My fave flavor,4.0,1.0,"Delicious. I like it better before they switched from heath bars, but it is still my favorite",,,,
bj,24_bj,CaliDreaming,2017-12-04,5,My Fave,2.0,1.0,"Sad to see so many foodies complaining about this flavor in comparison to a previous similar flavor. I do love that the chocolate and toffee texture is not frozen rock hard so I am able to enjoy flavor as it melts in mouth. I’ve been looking for a similar quality in a regular candy bars, no longer enjoying some toffee bars I’ve eaten before. Makes me wonder how delicious this heath bar flavor was to cause such an uproar from others.",,,,
bj,24_bj,Farrinna64,2019-10-08,1,I haven't had Ben & Jerry's since...,1.0,0.0,"The last time I had B&Js, I thought I was buying my favorite flavor ""Coffee Heath Bar Crunch"". I wasnt paying attention to the change on the label. Starting to eat it and it didn't seem the same. I thought, maybe my taste buds had changed, or something. But, then I read the label and realized why. I haven't had B&J since. Now I'm reading these reviews, and it's not just me. Boy, do I miss my favorite ice cream, well ice cream flavor",,,,
bj,24_bj,Ciara,2018-04-08,5,My go to,4.0,2.0,My favorite flavor. Nothing can compare. I probably eat one a week. I was concerned with some of the lower ratings last year before I left for basic training that I would get out and it would be in the flavor graveyard. Lo and behold it’s still here. Can’t get enough of the toffee!,,,,
bj,24_bj,Alw13,2018-03-29,5,Best best best ice cream ever!!,3.0,1.0,My MOST FAVORITE ice cream!! Did liked the 'heath bar crunch better but now that I'm used to this...I love it as We'll! The only problem is slowly but surely all my stores are dropping it..:-( There is only ONE Target that I know of that still carries it and it's 25 min away.,,,,
bj,24_bj,Josh VT,2018-04-02,1,Skim Milk and Coconut Oil,2.0,1.0,"I do not recommend this product. Should not even be considered ice cream. The minute you added coconut oil it tastes chalky, metalic and poor texture. Also skim milk; why? This new product has more calories than the original version. Personally, when I choose this brand I expect true ice cream and ingredients. I do not care about how many calories or healther dietary ingredients. Make it the way it should be...",,,,
bj,24_bj,LibbyM,2018-07-21,2,Please bring back HEATH!!!,2.0,0.0,This is just not what it used to be. It has looonggg been my favorite flavor but the new toffee bar makes it a no-go for me. So freakin sad about it.,,,,
bj,24_bj,Amklush,2020-02-16,5,Best coffee ice cream and toffee is amazing combo!,2.0,0.0,This ice cream I was worried wasnt going to meet my expectations...but it did! And the size of the toffee pieces were great! This combo is amazing!!,,,,
bj,24_bj,JamieB,2020-01-25,2,Bring back Heath Bar,2.0,0.0,This used to be our family favorite. We bought a pint almost weekly. But we haven't bought it in a few years. It's just not the same anymore. :(,,,,
bj,24_bj,Jess,2017-07-02,5,Blissful,3.0,1.0,I feel like this flavor was made for me! I was astonished when I found it. I didn't realize other people like coffee and toffee too! I adore the toffee bar. Better than any I've had before! I'm eating it as we speak. Thank you! I also LOOOVE the big chunks!!!,,,,
bj,24_bj,Anna,2018-01-19,2,Unreasonably large and mediocre toffee,2.0,2.0,"I miss the Heath bars for sure (I saw a response to one of the reviews saying that this wasn't meant to be a replacement, and people just aren't that dumb). But I could get over it, I still like the coffee flavor. But why are the toffee bar pieces so enormous? What am I supposed to do with an inch-long chunk of toffee in the middle of my ice cream? Chisel away at it with my spoon? Not a good experience, and it's happened in all of the last few pints I've bought.",,,,
bj,24_bj,BabyDaddy,2020-08-11,1,Pregnant wife is upset,1.0,0.0,"My wife loved the original flavor. She always said, whens she's pregnant she is going to eat this all the time. Well she got pregnant and there was no more coffee heath bar crunch. It crushed her spirits. Thankfully our local ice cream shop supported us through the pregnancy but the business would have been given to Ben and Jerry. Please bring back the CHBC flavor before we go through another pregnancy.",,,,
bj,24_bj,rockinbaker,2020-06-22,5,Favorite Flavor,1.0,0.0,"This is my absolute favorite Ben & Jerry's flavor! I used to get it all the time, but the stores I went to frequently all stopped carrying it around the same time. I assumed it was discontinued. Imagine my surprise when I moved to NC, and there are actual Ben & Jerry's shops, and this flavor still exists! So excited to get Coffee Toffee Bar Crunch again after years of flavors that just weren't the same.",,,,
bj,24_bj,Brenda,2017-11-01,1,Not good,1.0,0.0,"I was very disappointed after eating the new version of the toffey coffee heath ice cream. It was by far the worst I've ever eaten. The ice cream with the heath bar in it is my favorite. I will no longer buy it due to the drastic flavor of the new toffee. Most people aren't buying ice cream at Ben and Jerry prices for their health, it's usually to indulge a little bit. So sad to see the change.",,,,
bj,24_bj,The flying sergeant,2017-05-24,1,My life's blood ruined,4.0,2.0,"Ben & Jerry's Coffee Heathbar crunch has been my favorite food of all for about 26 years. I no kidding had days where it was all i ate. When i was a paramedic in Williamsburg, VA there was a B&J's store where you made the best even better by being in sundae form, heaven it was! In the military, anywhere in the world I was if I could find some of this ice cream I felt at home. Now however, it's not the same. The removal of actual heath bars completely changed the taste. Gone are the treasure which was the little gooey pockets found next to a piece of Heath. I hate to say it, but it actually tastes bad. Didn't know it was possible for a B&J ice cream to taste bad but it does. The chocolate tastes cheap like cheap generic store brand and the toffee tastes & feels stale.",,,,
bj,24_bj,Cricket68,2017-07-05,1,July 4th bummer,2.0,1.0,I always buy coffee ice cream. I usually buy a pint of coffee/toffee at the nearby coop. The price is 9.99. My husband treated me to your Coffee a Toffee Crunch. The ice cream tasted like molasses. The toffee bits had no crunch and tasted stale. I tried it twice thinking I ate something earlier that would alter the taste. Second spoonful hours later still tasted like molasses.,,,,
